,ImageID,concept,category,mask_type,mask_path
1127,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/screwdriver/screwdriver_02s.jpg,screwdriver,tool,no_mask,no_mask
1128,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/screwdriver/screwdriver_15n.jpg,screwdriver,tool,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/yo-yo/yo-yo_14s.jpg
1129,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/screwdriver/screwdriver_15n.jpg,screwdriver,tool,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/flamingo/flamingo_12s_p0.5.png
1130,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/screwdriver/screwdriver_15n.jpg,screwdriver,tool,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_2_d300.png
1131,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/screwdriver/screwdriver_15n.jpg,screwdriver,tool,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_10_d300.png
1132,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/screwdriver/screwdriver_15n.jpg,screwdriver,tool,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/screwdriver/blocked_6_b4.png
1133,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/screwdriver/screwdriver_15n.jpg,screwdriver,tool,no_mask,no_mask
1134,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/screwdriver/screwdriver_05s.jpg,screwdriver,tool,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/wine/wine_05s.jpg
1135,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/screwdriver/screwdriver_05s.jpg,screwdriver,tool,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/cactus/cactus_01b_p0.5.png
1136,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/screwdriver/screwdriver_05s.jpg,screwdriver,tool,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_15_d300.png
1137,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/screwdriver/screwdriver_05s.jpg,screwdriver,tool,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_16_d300.png
1138,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/screwdriver/screwdriver_05s.jpg,screwdriver,tool,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/screwdriver/blocked_8_b4.png
1139,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/screwdriver/screwdriver_05s.jpg,screwdriver,tool,no_mask,no_mask
1140,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/screwdriver/screwdriver_12s.jpg,screwdriver,tool,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/bandage/bandage_08s.jpg
1141,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/screwdriver/screwdriver_12s.jpg,screwdriver,tool,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/piano/piano_09n_p0.5.png
1142,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/screwdriver/screwdriver_12s.jpg,screwdriver,tool,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_9_d300.png
1143,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/screwdriver/screwdriver_12s.jpg,screwdriver,tool,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_2_d300.png
1144,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/screwdriver/screwdriver_12s.jpg,screwdriver,tool,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/screwdriver/blocked_1_b4.png
1145,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/screwdriver/screwdriver_12s.jpg,screwdriver,tool,no_mask,no_mask
1146,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/screwdriver/screwdriver_08s.jpg,screwdriver,tool,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/scarf/scarf_06s.jpg
1147,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/screwdriver/screwdriver_08s.jpg,screwdriver,tool,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/tree/tree_12s_p0.5.png
1148,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/screwdriver/screwdriver_08s.jpg,screwdriver,tool,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_5_d300.png
1149,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/screwdriver/screwdriver_08s.jpg,screwdriver,tool,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_19_d300.png
1150,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/screwdriver/screwdriver_08s.jpg,screwdriver,tool,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/screwdriver/blocked_7_b4.png
1151,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/screwdriver/screwdriver_08s.jpg,screwdriver,tool,no_mask,no_mask
1152,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_05s.jpg,microwave,kitchen appliance,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/wheelchair/wheelchair_03n.jpg
1153,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_05s.jpg,microwave,kitchen appliance,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/television/television_13s_p0.5.png
1154,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_05s.jpg,microwave,kitchen appliance,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_15_d300.png
1155,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_05s.jpg,microwave,kitchen appliance,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_4_d300.png
1156,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_05s.jpg,microwave,kitchen appliance,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/microwave/blocked_6_b4.png
1157,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_05s.jpg,microwave,kitchen appliance,no_mask,no_mask
1158,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_02s.jpg,microwave,kitchen appliance,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/box/box_10s.jpg
1159,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_02s.jpg,microwave,kitchen appliance,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/wine/wine_19s_p0.5.png
1160,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_02s.jpg,microwave,kitchen appliance,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_0_d300.png
1161,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_02s.jpg,microwave,kitchen appliance,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_0_d300.png
1162,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_02s.jpg,microwave,kitchen appliance,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/microwave/blocked_7_b4.png
1163,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_02s.jpg,microwave,kitchen appliance,no_mask,no_mask
1164,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_07s.jpg,microwave,kitchen appliance,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/skirt/skirt_10s.jpg
1165,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_07s.jpg,microwave,kitchen appliance,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/tree/tree_03s_p0.5.png
1166,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_07s.jpg,microwave,kitchen appliance,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_12_d300.png
1167,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_07s.jpg,microwave,kitchen appliance,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_13_d300.png
1168,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_07s.jpg,microwave,kitchen appliance,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/microwave/blocked_5_b4.png
1169,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_07s.jpg,microwave,kitchen appliance,no_mask,no_mask
1170,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_11s.jpg,microwave,kitchen appliance,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/ladder/ladder_05s.jpg
1171,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_11s.jpg,microwave,kitchen appliance,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/guitar/guitar_03s_p0.5.png
1172,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_11s.jpg,microwave,kitchen appliance,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_5_d300.png
1173,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_11s.jpg,microwave,kitchen appliance,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_14_d300.png
1174,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_11s.jpg,microwave,kitchen appliance,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/microwave/blocked_6_b4.png
1175,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_11s.jpg,microwave,kitchen appliance,no_mask,no_mask
1176,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_10s.jpg,microwave,kitchen appliance,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/wheelchair/wheelchair_12n.jpg
1177,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_10s.jpg,microwave,kitchen appliance,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/wheelchair/wheelchair_06s_p0.5.png
1178,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_10s.jpg,microwave,kitchen appliance,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_0_d300.png
1179,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_10s.jpg,microwave,kitchen appliance,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_5_d300.png
1180,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_10s.jpg,microwave,kitchen appliance,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/microwave/blocked_0_b4.png
1181,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_10s.jpg,microwave,kitchen appliance,no_mask,no_mask
1182,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_12s.jpg,microwave,kitchen appliance,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/tree/tree_10s.jpg
1183,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_12s.jpg,microwave,kitchen appliance,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/computer/computer_03n_p0.5.png
1184,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_12s.jpg,microwave,kitchen appliance,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_5_d300.png
1185,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_12s.jpg,microwave,kitchen appliance,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_11_d300.png
1186,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_12s.jpg,microwave,kitchen appliance,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/microwave/blocked_1_b4.png
1187,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/microwave/microwave_12s.jpg,microwave,kitchen appliance,no_mask,no_mask
1188,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_05s.jpg,refrigerator,kitchen appliance,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/dog/dog_03s.jpg
1189,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_05s.jpg,refrigerator,kitchen appliance,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/duck/duck_12s_p0.5.png
1190,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_05s.jpg,refrigerator,kitchen appliance,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_2_d300.png
1191,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_05s.jpg,refrigerator,kitchen appliance,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_16_d300.png
1192,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_05s.jpg,refrigerator,kitchen appliance,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/refrigerator/blocked_8_b4.png
1193,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_05s.jpg,refrigerator,kitchen appliance,no_mask,no_mask
1194,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_03s.jpg,refrigerator,kitchen appliance,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/license_plate/license_plate_04s.jpg
1195,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_03s.jpg,refrigerator,kitchen appliance,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/yo-yo/yo-yo_02s_p0.5.png
1196,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_03s.jpg,refrigerator,kitchen appliance,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_9_d300.png
1197,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_03s.jpg,refrigerator,kitchen appliance,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_5_d300.png
1198,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_03s.jpg,refrigerator,kitchen appliance,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/refrigerator/blocked_4_b4.png
1199,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_03s.jpg,refrigerator,kitchen appliance,no_mask,no_mask
1200,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_07s.jpg,refrigerator,kitchen appliance,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/hockey_stick/hockey_stick_09s.jpg
1201,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_07s.jpg,refrigerator,kitchen appliance,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/pillow/pillow_09s_p0.5.png
1202,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_07s.jpg,refrigerator,kitchen appliance,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_11_d300.png
1203,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_07s.jpg,refrigerator,kitchen appliance,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_16_d300.png
1204,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_07s.jpg,refrigerator,kitchen appliance,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/refrigerator/blocked_1_b4.png
1205,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_07s.jpg,refrigerator,kitchen appliance,no_mask,no_mask
1206,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_06s.jpg,refrigerator,kitchen appliance,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/apple/apple_11s.jpg
1207,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_06s.jpg,refrigerator,kitchen appliance,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/bucket/bucket_02n_p0.5.png
1208,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_06s.jpg,refrigerator,kitchen appliance,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_4_d300.png
1209,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_06s.jpg,refrigerator,kitchen appliance,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_16_d300.png
1210,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_06s.jpg,refrigerator,kitchen appliance,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/refrigerator/blocked_2_b4.png
1211,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_06s.jpg,refrigerator,kitchen appliance,no_mask,no_mask
1212,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_04s.jpg,refrigerator,kitchen appliance,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/sword/sword_12s.jpg
1213,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_04s.jpg,refrigerator,kitchen appliance,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/microwave/microwave_06s_p0.5.png
1214,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_04s.jpg,refrigerator,kitchen appliance,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_13_d300.png
1215,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_04s.jpg,refrigerator,kitchen appliance,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_8_d300.png
1216,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_04s.jpg,refrigerator,kitchen appliance,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/refrigerator/blocked_2_b4.png
1217,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_04s.jpg,refrigerator,kitchen appliance,no_mask,no_mask
1218,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_09s.jpg,refrigerator,kitchen appliance,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/chocolate/chocolate_02s.jpg
1219,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_09s.jpg,refrigerator,kitchen appliance,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/broccoli/broccoli_02s_p0.5.png
1220,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_09s.jpg,refrigerator,kitchen appliance,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_2_d300.png
1221,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_09s.jpg,refrigerator,kitchen appliance,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_17_d300.png
1222,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_09s.jpg,refrigerator,kitchen appliance,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/refrigerator/blocked_9_b4.png
1223,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/refrigerator/refrigerator_09s.jpg,refrigerator,kitchen appliance,no_mask,no_mask
1224,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/corkscrew/corkscrew_07s.jpg,corkscrew,kitchen tool,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/wheelchair/wheelchair_07n.jpg
1225,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/corkscrew/corkscrew_07s.jpg,corkscrew,kitchen tool,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/cactus/cactus_03s_p0.5.png
1226,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/corkscrew/corkscrew_07s.jpg,corkscrew,kitchen tool,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_0_d300.png
1227,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/corkscrew/corkscrew_07s.jpg,corkscrew,kitchen tool,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_16_d300.png
1228,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/corkscrew/corkscrew_07s.jpg,corkscrew,kitchen tool,6_blocked,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/6_blocked/corkscrew/blocked_3_b4.png
1229,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/corkscrew/corkscrew_07s.jpg,corkscrew,kitchen tool,no_mask,no_mask
1230,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/corkscrew/corkscrew_02s.jpg,corkscrew,kitchen tool,1_natural,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/sword/sword_13s.jpg
1231,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/corkscrew/corkscrew_02s.jpg,corkscrew,kitchen tool,2_scrambled,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/2_scrambled/butterfly/butterfly_04s_p0.5.png
1232,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/corkscrew/corkscrew_02s.jpg,corkscrew,kitchen tool,4_geometric,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/4_geometric/geometric_0_d300.png
1233,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/1_natural/corkscrew/corkscrew_02s.jpg,corkscrew,kitchen tool,5_lines,/Users/onderzoekl210/Desktop/Anne/masking-project/stimuli/experiment/masks/5_lines/lines_8_d300.png
